date,product_id,price,quantity_sold,channel,region,ad_spend
2024-03-09,SMART_WATCH,4275.06,4,Own_Website,North,3675.54
2024-03-09,FITNESS_BAND,2904.24,18,Flipkart,North,4441.79
2024-03-09,FITNESS_BAND,3017.48,45,Amazon,West,8101.47
2024-03-09,YOGA_MAT,1505.76,4,Own_Website,North,1304.34
2024-03-09,YOGA_MAT,1436.72,32,Flipkart,West,3035.81
2024-03-09,YOGA_MAT,1531.42,39,Amazon,West,3772.1
2024-03-09,SMART_WATCH,4275.28,20,Flipkart,North,6106.36
2024-03-09,FITNESS_BAND,3123.67,11,Own_Website,South,7736.67
2024-03-09,CRICKET_JERSEY,1232.59,9,Own_Website,North,2238.38
2024-03-09,CRICKET_JERSEY,1171.22,11,Flipkart,South,803.19
2024-03-09,CRICKET_JERSEY,1238.41,28,Amazon,West,2513.04
2024-03-09,PRO_RUN_SHOES,2436.06,7,Own_Website,North,3882.87
2024-03-09,PRO_RUN_SHOES,2620.67,23,Flipkart,South,4335.85
2024-03-09,PRO_RUN_SHOES,2385.03,36,Amazon,North,6204.48
2024-03-09,SMART_WATCH,4328.44,36,Amazon,North,10430.9
2024-03-10,FITNESS_BAND,2993.6,16,Flipkart,West,3605.12
2024-03-10,FITNESS_BAND,3066.78,46,Amazon,West,10192.7
2024-03-10,YOGA_MAT,1569.55,12,Own_Website,South,4248.32
2024-03-10,YOGA_MAT,1562.07,24,Flipkart,South,2785.84
2024-03-10,YOGA_MAT,1488.16,38,Amazon,West,3853.87
2024-03-10,SMART_WATCH,4566.01,6,Own_Website,West,6312.81
2024-03-10,SMART_WATCH,4381.66,16,Flipkart,North,5579.99
2024-03-10,FITNESS_BAND,3116.86,14,Own_Website,West,10373.32
2024-03-10,CRICKET_JERSEY,1181.45,7,Own_Website,North,2090.74
2024-03-10,CRICKET_JERSEY,1143.07,17,Flipkart,North,1596.96
2024-03-10,CRICKET_JERSEY,1250.54,19,Amazon,East,1363.08
2024-03-10,PRO_RUN_SHOES,2491.9,13,Own_Website,North,7451.23
2024-03-10,PRO_RUN_SHOES,2594.85,31,Flipkart,North,4709.41
2024-03-10,PRO_RUN_SHOES,2593.58,37,Amazon,North,6209.2
2024-03-10,SMART_WATCH,4405.38,22,Amazon,West,5929.35
2024-03-11,FITNESS_BAND,3086.02,8,Own_Website,West,5329.24
2024-03-11,FITNESS_BAND,2858.15,26,Flipkart,South,4702.91
2024-03-11,FITNESS_BAND,2868.62,33,Amazon,East,7335.48
2024-03-11,YOGA_MAT,1494.28,6,Own_Website,North,2174.36
2024-03-11,YOGA_MAT,1510.55,15,Flipkart,South,1824.96
2024-03-11,YOGA_MAT,1500.23,30,Amazon,East,2542.5
2024-03-11,SMART_WATCH,4453.24,7,Own_Website,South,7100.16
2024-03-11,SMART_WATCH,4600.69,10,Flipkart,North,2803.27
2024-03-11,CRICKET_JERSEY,1208.55,6,Own_Website,South,1673.84
2024-03-11,CRICKET_JERSEY,1243.02,18,Flipkart,East,1317.16
2024-03-11,CRICKET_JERSEY,1144.68,29,Amazon,East,1918.02
2024-03-11,PRO_RUN_SHOES,2473.25,7,Own_Website,North,4190.75
2024-03-11,PRO_RUN_SHOES,2451.85,21,Flipkart,North,4160.14
2024-03-11,PRO_RUN_SHOES,2612.27,39,Amazon,East,7777.69
2024-03-11,SMART_WATCH,4684.46,19,Amazon,South,5324.97
2024-03-12,YOGA_MAT,1531.83,49,Amazon,North,5730.19
2024-03-12,FITNESS_BAND,2883.55,3,Own_Website,East,2086.42
2024-03-12,FITNESS_BAND,3051.01,17,Flipkart,East,4529.24
2024-03-12,FITNESS_BAND,3076.28,40,Amazon,West,7111.95
2024-03-12,YOGA_MAT,1461.09,4,Own_Website,North,1493.15
2024-03-12,YOGA_MAT,1485.94,19,Flipkart,West,2392.97
2024-03-12,SMART_WATCH,4326.91,8,Own_Website,South,7970.55
2024-03-12,SMART_WATCH,4631.52,16,Amazon,East,5750.89
2024-03-12,CRICKET_JERSEY,1147.56,8,Own_Website,East,2339.85
2024-03-12,CRICKET_JERSEY,1232.87,20,Flipkart,West,1526.13
2024-03-12,CRICKET_JERSEY,1174.86,30,Amazon,South,2525.02
2024-03-12,PRO_RUN_SHOES,2424.42,3,Own_Website,East,1632.11
2024-03-12,PRO_RUN_SHOES,2620.43,17,Flipkart,South,3805.4
2024-03-12,PRO_RUN_SHOES,2506.34,27,Amazon,East,4383.47
2024-03-12,SMART_WATCH,4532.02,17,Flipkart,North,5446.09
2024-03-13,FITNESS_BAND,3099.86,33,Amazon,South,5350.8
2024-03-13,FITNESS_BAND,3102.37,5,Own_Website,East,3065.17
2024-03-13,FITNESS_BAND,3023.89,16,Flipkart,South,3588.76
2024-03-13,YOGA_MAT,1563.98,20,Flipkart,North,1987.23
2024-03-13,YOGA_MAT,1544.47,34,Amazon,North,3514.16
2024-03-13,SMART_WATCH,4291.16,2,Own_Website,East,1887.03
2024-03-13,SMART_WATCH,4569.47,18,Flipkart,East,6945.69
2024-03-13,SMART_WATCH,4329.53,25,Amazon,North,6137.2
2024-03-13,CRICKET_JERSEY,1259.15,5,Own_Website,West,1261.42
2024-03-13,CRICKET_JERSEY,1169.28,12,Flipkart,South,1246.13
2024-03-13,CRICKET_JERSEY,1219.14,38,Amazon,North,2734.36
2024-03-13,PRO_RUN_SHOES,2457.68,3,Own_Website,East,1750.87
2024-03-13,PRO_RUN_SHOES,2508.51,23,Flipkart,South,3508.12
2024-03-13,PRO_RUN_SHOES,2523.55,25,Amazon,South,4008.07
2024-03-14,FITNESS_BAND,3045.5,5,Own_Website,South,3287.02
2024-03-14,FITNESS_BAND,2928.69,24,Flipkart,North,5559.57
2024-03-14,FITNESS_BAND,3060.87,36,Amazon,West,7876.19
2024-03-14,YOGA_MAT,1440.94,4,Own_Website,South,1234.69
2024-03-14,YOGA_MAT,1511.79,25,Flipkart,North,2768.27
2024-03-14,YOGA_MAT,1448.68,33,Amazon,North,2831.49
2024-03-14,SMART_WATCH,4299.68,3,Own_Website,North,3021.49
2024-03-14,PRO_RUN_SHOES,2479.42,23,Amazon,South,4435.24
2024-03-14,SMART_WATCH,4555.79,21,Amazon,North,6611.74
2024-03-14,CRICKET_JERSEY,1179.51,6,Own_Website,North,1707.35
2024-03-14,CRICKET_JERSEY,1206.39,15,Flipkart,West,1482.35
2024-03-14,CRICKET_JERSEY,1248.54,37,Amazon,North,3236.88
2024-03-14,PRO_RUN_SHOES,2437.85,5,Own_Website,West,2811.78
2024-03-14,PRO_RUN_SHOES,2609.83,10,Flipkart,North,1545.97
2024-03-14,SMART_WATCH,4644.68,14,Flipkart,South,4059.8
2024-03-15,YOGA_MAT,1493.94,25,Flipkart,North,2832.62
2024-03-15,YOGA_MAT,1567.2,3,Own_Website,West,947.56
2024-03-15,YOGA_MAT,1486.68,31,Amazon,East,2637.44
2024-03-15,FITNESS_BAND,3038.34,14,Flipkart,West,3660.15
2024-03-15,FITNESS_BAND,3120.47,2,Own_Website,South,1330.22
2024-03-15,FITNESS_BAND,2955.65,27,Amazon,North,5604.44
2024-03-15,SMART_WATCH,4349.5,8,Own_Website,North,7264.03
2024-03-15,SMART_WATCH,4493.34,16,Flipkart,West,6062.69
2024-03-15,SMART_WATCH,4597.24,22,Amazon,North,7349.91
2024-03-15,CRICKET_JERSEY,1238.48,8,Own_Website,East,2197.42
2024-03-15,CRICKET_JERSEY,1214.05,11,Flipkart,East,810.87
2024-03-15,CRICKET_JERSEY,1221.92,22,Amazon,North,2020.26
2024-03-15,PRO_RUN_SHOES,2496.7,11,Own_Website,South,5535.66
2024-03-15,PRO_RUN_SHOES,2615.22,20,Flipkart,West,3724.42
2024-03-15,PRO_RUN_SHOES,2568.32,33,Amazon,North,5999.17
2024-03-16,FITNESS_BAND,3000.67,12,Flipkart,North,2718.96
2024-03-16,FITNESS_BAND,3103.69,23,Amazon,North,4157.42
2024-03-16,YOGA_MAT,1512.73,9,Own_Website,East,2814.28
2024-03-16,YOGA_MAT,1513.73,28,Flipkart,North,3445.74
2024-03-16,YOGA_MAT,1434.92,47,Amazon,South,5422.56
2024-03-16,SMART_WATCH,4520.94,8,Own_Website,West,8296.1
2024-03-16,SMART_WATCH,4672.81,33,Flipkart,South,11956.76
2024-03-16,FITNESS_BAND,2924.42,9,Own_Website,South,6605.2
2024-03-16,CRICKET_JERSEY,1158.94,10,Own_Website,North,2695.37
2024-03-16,CRICKET_JERSEY,1194.88,28,Flipkart,West,2422.43
2024-03-16,CRICKET_JERSEY,1221.84,49,Amazon,West,3483.49
2024-03-16,PRO_RUN_SHOES,2525.74,13,Own_Website,North,6668.91
2024-03-16,PRO_RUN_SHOES,2623.55,39,Flipkart,North,8691.08
2024-03-16,PRO_RUN_SHOES,2580.84,54,Amazon,North,7352.88
2024-03-16,SMART_WATCH,4615.74,39,Amazon,West,8829.41
2024-03-17,FITNESS_BAND,3135.02,10,Own_Website,South,6639.41
2024-03-17,FITNESS_BAND,2981.14,15,Flipkart,East,3094.49
2024-03-17,FITNESS_BAND,2989.31,37,Amazon,South,7966.51
2024-03-17,YOGA_MAT,1427.08,6,Own_Website,South,2019.54
2024-03-17,YOGA_MAT,1488.88,19,Flipkart,West,2216.22
2024-03-17,YOGA_MAT,1477.49,31,Amazon,North,3715.85
2024-03-17,SMART_WATCH,4628.11,9,Own_Website,West,8534.24
2024-03-17,SMART_WATCH,4494.73,30,Flipkart,East,10586.4
2024-03-17,CRICKET_JERSEY,1241.01,9,Own_Website,East,2327.25
2024-03-17,CRICKET_JERSEY,1143.64,32,Flipkart,West,2562.14
2024-03-17,CRICKET_JERSEY,1216.51,45,Amazon,South,3050.02
2024-03-17,PRO_RUN_SHOES,2383.22,10,Own_Website,North,5577.05
2024-03-17,PRO_RUN_SHOES,2548.23,35,Flipkart,West,6173.29
2024-03-17,PRO_RUN_SHOES,2501.39,56,Amazon,South,11185.91
2024-03-17,SMART_WATCH,4607.81,36,Amazon,West,9548.87
2024-03-18,YOGA_MAT,1479.08,23,Amazon,South,2135.57
2024-03-18,FITNESS_BAND,3140.66,4,Own_Website,South,2968.47
2024-03-18,FITNESS_BAND,2950.56,18,Flipkart,North,4574.53
2024-03-18,FITNESS_BAND,3001.08,33,Amazon,South,7660.98
2024-03-18,YOGA_MAT,1481.47,2,Own_Website,South,722.51
2024-03-18,YOGA_MAT,1471.89,11,Flipkart,West,1162.92
2024-03-18,SMART_WATCH,4723.77,6,Own_Website,West,5643.41
2024-03-18,SMART_WATCH,4382.64,17,Flipkart,West,4658.48
2024-03-18,SMART_WATCH,4323.17,37,Amazon,West,10631.14
2024-03-18,CRICKET_JERSEY,1183.63,4,Own_Website,North,1073.24
2024-03-18,CRICKET_JERSEY,1178.11,9,Flipkart,West,712.57
2024-03-18,CRICKET_JERSEY,1158.43,24,Amazon,West,2146.8
2024-03-18,PRO_RUN_SHOES,2539.52,6,Own_Website,North,3630.52
2024-03-18,PRO_RUN_SHOES,2453.11,21,Flipkart,North,3263.95
2024-03-18,PRO_RUN_SHOES,2428.3,35,Amazon,East,4571.8
2024-03-19,FITNESS_BAND,2981.08,18,Flipkart,East,4213.22
2024-03-19,FITNESS_BAND,3047.39,32,Amazon,North,6972.33
2024-03-19,YOGA_MAT,1491.53,4,Own_Website,North,1450.3
2024-03-19,YOGA_MAT,1510.11,20,Flipkart,West,1954.0
2024-03-19,YOGA_MAT,1489.39,30,Amazon,North,2349.51
2024-03-19,SMART_WATCH,4303.13,5,Own_Website,West,4665.3
2024-03-19,SMART_WATCH,4323.23,16,Flipkart,West,5736.78
2024-03-19,FITNESS_BAND,2972.42,6,Own_Website,South,4272.78
2024-03-19,CRICKET_JERSEY,1189.04,8,Own_Website,West,1931.26
2024-03-19,CRICKET_JERSEY,1253.91,13,Flipkart,North,969.96
2024-03-19,CRICKET_JERSEY,1148.92,19,Amazon,South,1366.18
2024-03-19,PRO_RUN_SHOES,2559.59,6,Own_Website,East,3711.81
2024-03-19,PRO_RUN_SHOES,2524.7,22,Flipkart,South,4266.25
2024-03-19,PRO_RUN_SHOES,2387.4,44,Amazon,North,7327.54
2024-03-19,SMART_WATCH,4635.65,31,Amazon,North,7501.04
2024-03-20,FITNESS_BAND,2923.31,6,Own_Website,West,4355.43
2024-03-20,FITNESS_BAND,3129.02,20,Flipkart,North,4180.45
2024-03-20,FITNESS_BAND,3030.07,32,Amazon,East,6853.15
2024-03-20,YOGA_MAT,1430.13,7,Own_Website,North,2610.15
2024-03-20,YOGA_MAT,1511.29,16,Flipkart,South,1939.43
2024-03-20,YOGA_MAT,1438.04,15,Amazon,North,1177.2
2024-03-20,SMART_WATCH,4633.7,6,Own_Website,West,6637.94
2024-03-20,SMART_WATCH,4571.4,17,Flipkart,South,6468.14
2024-03-20,CRICKET_JERSEY,1166.14,9,Own_Website,South,2488.35
2024-03-20,CRICKET_JERSEY,1243.62,20,Flipkart,West,1518.15
2024-03-20,CRICKET_JERSEY,1206.71,33,Amazon,North,2024.75
2024-03-20,PRO_RUN_SHOES,2431.76,11,Own_Website,West,6095.36
2024-03-20,PRO_RUN_SHOES,2386.39,32,Flipkart,South,4891.36
2024-03-20,PRO_RUN_SHOES,2414.14,44,Amazon,South,5980.73
2024-03-20,SMART_WATCH,4611.01,21,Amazon,North,5495.31
2024-03-21,YOGA_MAT,1486.48,38,Amazon,West,3753.52
2024-03-21,FITNESS_BAND,2910.37,9,Own_Website,North,5467.85
2024-03-21,FITNESS_BAND,3089.3,14,Flipkart,West,3473.98
2024-03-21,FITNESS_BAND,2965.01,27,Amazon,South,5887.3
2024-03-21,YOGA_MAT,1458.18,6,Own_Website,North,2176.6
2024-03-21,YOGA_MAT,1541.46,28,Flipkart,South,3400.95
2024-03-21,SMART_WATCH,4640.87,4,Own_Website,East,3716.03
2024-03-21,PRO_RUN_SHOES,2618.67,25,Amazon,North,4003.56
2024-03-21,SMART_WATCH,4312.32,18,Amazon,North,6238.79
2024-03-21,CRICKET_JERSEY,1224.4,5,Own_Website,North,1449.51
2024-03-21,CRICKET_JERSEY,1174.47,12,Flipkart,East,928.81
2024-03-21,CRICKET_JERSEY,1154.06,31,Amazon,West,2667.87
2024-03-21,PRO_RUN_SHOES,2519.59,7,Own_Website,East,3629.92
2024-03-21,PRO_RUN_SHOES,2403.45,22,Flipkart,West,3658.8
2024-03-21,SMART_WATCH,4637.05,13,Flipkart,South,3723.33
2024-03-22,FITNESS_BAND,2946.45,3,Own_Website,West,2045.31
2024-03-22,FITNESS_BAND,2890.91,15,Flipkart,West,3583.95
2024-03-22,FITNESS_BAND,3025.24,15,Amazon,South,3382.71
2024-03-22,YOGA_MAT,1463.51,8,Own_Website,South,2901.88
2024-03-22,YOGA_MAT,1545.46,32,Flipkart,West,4240.39
2024-03-22,YOGA_MAT,1467.99,47,Amazon,West,4396.66
2024-03-22,SMART_WATCH,4502.57,3,Own_Website,North,3118.17
2024-03-22,SMART_WATCH,4561.66,14,Flipkart,West,4530.25
2024-03-22,SMART_WATCH,4320.63,28,Amazon,North,9039.72
2024-03-22,CRICKET_JERSEY,1150.59,3,Own_Website,North,892.69
2024-03-22,CRICKET_JERSEY,1184.57,16,Flipkart,South,1381.15
2024-03-22,CRICKET_JERSEY,1225.21,30,Amazon,South,2793.4
2024-03-22,PRO_RUN_SHOES,2523.27,7,Own_Website,West,3599.06
2024-03-22,PRO_RUN_SHOES,2448.75,25,Flipkart,South,4801.31
2024-03-22,PRO_RUN_SHOES,2445.61,43,Amazon,West,6349.58
2024-03-23,FITNESS_BAND,2868.02,29,Flipkart,North,6754.76
2024-03-23,FITNESS_BAND,2949.02,52,Amazon,North,9805.16
2024-03-23,YOGA_MAT,1472.13,5,Own_Website,West,1515.71
2024-03-23,YOGA_MAT,1510.86,16,Flipkart,West,1657.81
2024-03-23,YOGA_MAT,1443.9,33,Amazon,South,3328.58
2024-03-23,SMART_WATCH,4537.83,2,Own_Website,South,2183.99
2024-03-23,SMART_WATCH,4430.04,23,Flipkart,South,7540.39
2024-03-23,FITNESS_BAND,2858.33,8,Own_Website,West,5880.45
2024-03-23,CRICKET_JERSEY,1179.11,5,Own_Website,West,1275.74
2024-03-23,CRICKET_JERSEY,1239.81,16,Flipkart,West,1234.0
2024-03-23,CRICKET_JERSEY,1247.2,23,Amazon,North,1842.06
2024-03-23,PRO_RUN_SHOES,2621.38,12,Own_Website,North,6458.25
2024-03-23,PRO_RUN_SHOES,2426.75,30,Flipkart,South,4589.78
2024-03-23,PRO_RUN_SHOES,2437.67,54,Amazon,North,9393.4
2024-03-23,SMART_WATCH,4468.92,26,Amazon,West,5933.31
2024-03-24,FITNESS_BAND,2942.65,19,Flipkart,North,4168.35
2024-03-24,FITNESS_BAND,3081.15,23,Amazon,South,5351.24
2024-03-24,YOGA_MAT,1552.01,1,Own_Website,West,325.89
2024-03-24,YOGA_MAT,1496.27,14,Flipkart,West,1679.88
2024-03-24,YOGA_MAT,1437.25,16,Amazon,West,1201.49
2024-03-24,SMART_WATCH,4346.18,8,Own_Website,West,8288.43
2024-03-24,SMART_WATCH,4363.89,28,Flipkart,South,10519.89
2024-03-24,FITNESS_BAND,3009.87,5,Own_Website,South,3443.98
2024-03-24,CRICKET_JERSEY,1252.74,10,Own_Website,East,2651.25
2024-03-24,CRICKET_JERSEY,1165.94,37,Flipkart,North,3306.39
2024-03-24,CRICKET_JERSEY,1140.72,39,Amazon,North,2472.23
2024-03-24,PRO_RUN_SHOES,2421.18,17,Own_Website,West,10520.31
2024-03-24,PRO_RUN_SHOES,2432.82,44,Flipkart,North,7485.58
2024-03-24,PRO_RUN_SHOES,2534.67,50,Amazon,West,8823.9
2024-03-24,SMART_WATCH,4308.97,32,Amazon,West,11411.7
2024-03-25,FITNESS_BAND,3009.04,10,Own_Website,North,6392.97
2024-03-25,FITNESS_BAND,2855.87,20,Flipkart,South,3933.74
2024-03-25,FITNESS_BAND,3028.81,37,Amazon,West,7282.68
2024-03-25,YOGA_MAT,1512.26,3,Own_Website,South,997.74
2024-03-25,YOGA_MAT,1452.39,7,Flipkart,North,645.84
2024-03-25,YOGA_MAT,1543.02,23,Amazon,North,2616.15
2024-03-25,SMART_WATCH,4465.96,3,Own_Website,North,2891.39
2024-03-25,SMART_WATCH,4480.12,15,Flipkart,West,5658.91
2024-03-25,CRICKET_JERSEY,1189.39,3,Own_Website,South,774.4
2024-03-25,CRICKET_JERSEY,1185.51,18,Flipkart,North,1456.42
2024-03-25,CRICKET_JERSEY,1166.57,37,Amazon,North,3526.98
2024-03-25,PRO_RUN_SHOES,2424.18,4,Own_Website,North,2014.53
2024-03-25,PRO_RUN_SHOES,2393.97,17,Flipkart,North,3646.46
2024-03-25,PRO_RUN_SHOES,2490.84,33,Amazon,West,5839.57
2024-03-25,SMART_WATCH,4536.36,21,Amazon,North,5717.22
2024-03-26,SMART_WATCH,4720.15,5,Own_Website,North,5525.98
2024-03-26,FITNESS_BAND,2949.44,20,Flipkart,South,3708.68
2024-03-26,FITNESS_BAND,2904.85,30,Amazon,North,7173.71
2024-03-26,YOGA_MAT,1487.51,4,Own_Website,South,1319.74
2024-03-26,YOGA_MAT,1439.92,28,Flipkart,North,3027.06
2024-03-26,YOGA_MAT,1483.81,28,Amazon,North,2226.23
2024-03-26,SMART_WATCH,4295.17,18,Flipkart,West,6260.94
2024-03-26,FITNESS_BAND,2855.03,4,Own_Website,North,2560.93
2024-03-26,CRICKET_JERSEY,1178.11,7,Own_Website,South,1865.87
2024-03-26,PRO_RUN_SHOES,2584.18,39,Amazon,West,7452.94
2024-03-26,PRO_RUN_SHOES,2437.53,30,Flipkart,West,4889.83
2024-03-26,SMART_WATCH,4309.32,27,Amazon,East,8408.55
2024-03-26,CRICKET_JERSEY,1213.49,41,Amazon,South,3061.88
2024-03-26,CRICKET_JERSEY,1180.69,26,Flipkart,West,2747.5
2024-03-26,PRO_RUN_SHOES,2526.73,11,Own_Website,East,6826.09
2024-03-27,FITNESS_BAND,2893.67,26,Flipkart,West,6358.97
2024-03-27,FITNESS_BAND,3148.85,43,Amazon,North,7738.18
2024-03-27,YOGA_MAT,1542.57,6,Own_Website,West,1862.29
2024-03-27,YOGA_MAT,1429.98,24,Flipkart,West,3105.51
2024-03-27,YOGA_MAT,1461.37,36,Amazon,North,3916.75
2024-03-27,SMART_WATCH,4659.51,2,Own_Website,North,1951.83
2024-03-27,SMART_WATCH,4679.35,15,Flipkart,South,4154.74
2024-03-27,FITNESS_BAND,2957.76,1,Own_Website,South,640.41
2024-03-27,CRICKET_JERSEY,1217.0,5,Own_Website,West,1448.23
2024-03-27,CRICKET_JERSEY,1257.87,18,Flipkart,East,1394.54
2024-03-27,CRICKET_JERSEY,1182.69,28,Amazon,North,2569.19
2024-03-27,PRO_RUN_SHOES,2520.78,2,Own_Website,South,1093.57
2024-03-27,PRO_RUN_SHOES,2436.95,16,Flipkart,South,3159.43
2024-03-27,PRO_RUN_SHOES,2433.56,36,Amazon,West,5096.27
2024-03-27,SMART_WATCH,4501.33,24,Amazon,East,5871.15
2024-03-28,FITNESS_BAND,2855.03,6,Own_Website,North,4014.81
2024-03-28,FITNESS_BAND,3119.63,17,Flipkart,North,3677.62
2024-03-28,FITNESS_BAND,2942.18,20,Amazon,West,4049.68
2024-03-28,YOGA_MAT,1462.79,4,Own_Website,North,1400.65
2024-03-28,YOGA_MAT,1462.05,11,Flipkart,South,1347.23
2024-03-28,YOGA_MAT,1572.37,19,Amazon,West,1660.38
2024-03-28,SMART_WATCH,4712.32,5,Own_Website,North,5199.65
2024-03-28,SMART_WATCH,4504.79,13,Flipkart,South,3862.24
2024-03-28,CRICKET_JERSEY,1258.24,2,Own_Website,North,503.83
2024-03-28,CRICKET_JERSEY,1206.39,17,Flipkart,South,1284.62
2024-03-28,CRICKET_JERSEY,1167.22,26,Amazon,West,2148.5
2024-03-28,PRO_RUN_SHOES,2471.13,13,Own_Website,West,7064.48
2024-03-28,PRO_RUN_SHOES,2572.68,32,Amazon,West,4600.78
2024-03-28,SMART_WATCH,4533.67,13,Amazon,East,3966.66
2024-03-28,PRO_RUN_SHOES,2547.17,35,Flipkart,West,6271.21
2024-03-29,FITNESS_BAND,3080.59,3,Own_Website,North,2218.57
2024-03-29,SMART_WATCH,4636.19,1,Own_Website,South,1044.92
2024-03-29,FITNESS_BAND,2907.88,12,Flipkart,South,3002.53
2024-03-29,FITNESS_BAND,3113.81,27,Amazon,South,5281.26
2024-03-29,YOGA_MAT,1427.97,7,Own_Website,East,2127.16
2024-03-29,YOGA_MAT,1566.0,15,Flipkart,West,1423.6
2024-03-29,YOGA_MAT,1539.2,33,Amazon,South,3206.48
2024-03-29,SMART_WATCH,4572.01,9,Flipkart,West,2711.43
2024-03-29,CRICKET_JERSEY,1180.93,6,Own_Website,North,1532.13
2024-03-29,CRICKET_JERSEY,1167.69,15,Flipkart,East,1108.55
2024-03-29,CRICKET_JERSEY,1244.93,12,Amazon,West,1141.84
2024-03-29,PRO_RUN_SHOES,2506.79,8,Own_Website,North,4522.07
2024-03-29,PRO_RUN_SHOES,2578.31,18,Flipkart,South,3585.03
2024-03-29,PRO_RUN_SHOES,2458.3,42,Amazon,North,5692.15
2024-03-29,SMART_WATCH,4489.46,17,Amazon,North,5893.57
2024-03-30,FITNESS_BAND,3008.52,20,Flipkart,North,3852.57
2024-03-30,FITNESS_BAND,3032.02,53,Amazon,North,8646.03
2024-03-30,YOGA_MAT,1536.18,3,Own_Website,North,1103.49
2024-03-30,YOGA_MAT,1441.86,12,Flipkart,South,1546.12
2024-03-30,YOGA_MAT,1537.43,26,Amazon,East,2522.04
2024-03-30,SMART_WATCH,4610.99,10,Own_Website,North,10258.58
2024-03-30,SMART_WATCH,4374.36,17,Flipkart,East,6850.98
2024-03-30,FITNESS_BAND,2958.59,7,Own_Website,West,4733.85
2024-03-30,CRICKET_JERSEY,1156.32,13,Own_Website,North,3897.11
2024-03-30,CRICKET_JERSEY,1199.82,40,Flipkart,East,3462.93
2024-03-30,CRICKET_JERSEY,1238.35,60,Amazon,South,3933.89
2024-03-30,PRO_RUN_SHOES,2520.95,21,Own_Website,North,12195.77
2024-03-30,PRO_RUN_SHOES,2570.23,91,Flipkart,West,17554.04
2024-03-30,PRO_RUN_SHOES,2493.49,127,Amazon,South,18933.59
2024-03-30,SMART_WATCH,4318.67,45,Amazon,North,10394.22
2024-03-31,FITNESS_BAND,2866.98,4,Own_Website,West,2894.16
2024-03-31,FITNESS_BAND,3087.0,24,Flipkart,North,6007.69
2024-03-31,FITNESS_BAND,3094.19,46,Amazon,North,9740.31
2024-03-31,YOGA_MAT,1442.34,12,Own_Website,North,3950.67
2024-03-31,YOGA_MAT,1521.53,36,Flipkart,East,4510.5
2024-03-31,YOGA_MAT,1573.57,62,Amazon,North,5860.56
2024-03-31,SMART_WATCH,4428.79,6,Own_Website,North,6438.35
2024-03-31,SMART_WATCH,4440.27,29,Flipkart,East,10992.81
2024-03-31,CRICKET_JERSEY,1229.54,13,Own_Website,West,3245.3
2024-03-31,CRICKET_JERSEY,1144.13,37,Flipkart,South,3976.6
2024-03-31,CRICKET_JERSEY,1190.94,49,Amazon,North,4483.6
2024-03-31,PRO_RUN_SHOES,2454.63,17,Own_Website,West,8827.86
2024-03-31,PRO_RUN_SHOES,2512.41,64,Flipkart,West,11440.92
2024-03-31,PRO_RUN_SHOES,2590.07,122,Amazon,South,16612.22
2024-03-31,SMART_WATCH,4653.55,36,Amazon,South,9046.39
2024-04-01,YOGA_MAT,1556.33,41,Amazon,North,3119.07
2024-04-01,FITNESS_BAND,2936.76,11,Own_Website,South,7618.46
2024-04-01,FITNESS_BAND,2942.85,43,Flipkart,West,9122.6
2024-04-01,FITNESS_BAND,3074.75,45,Amazon,South,7366.59
2024-04-01,YOGA_MAT,1425.19,7,Own_Website,West,2366.42
2024-04-01,YOGA_MAT,1524.26,26,Flipkart,East,2410.04
2024-04-01,SMART_WATCH,4384.46,7,Own_Website,East,7021.17
2024-04-01,SMART_WATCH,4405.02,24,Flipkart,East,7760.33
2024-04-01,SMART_WATCH,4404.63,42,Amazon,East,14797.48
2024-04-01,CRICKET_JERSEY,1144.02,5,Own_Website,North,1482.51
2024-04-01,CRICKET_JERSEY,1188.09,30,Flipkart,North,2495.9
2024-04-01,CRICKET_JERSEY,1242.89,54,Amazon,South,4568.5
2024-04-01,PRO_RUN_SHOES,2384.91,14,Own_Website,South,8338.83
2024-04-01,PRO_RUN_SHOES,2440.84,56,Flipkart,East,10180.49
2024-04-01,PRO_RUN_SHOES,2419.47,88,Amazon,East,16811.84
2024-04-02,FITNESS_BAND,2979.19,13,Own_Website,East,9635.33
2024-04-02,FITNESS_BAND,3034.09,18,Flipkart,South,4690.21
2024-04-02,FITNESS_BAND,3044.05,25,Amazon,South,5727.38
2024-04-02,YOGA_MAT,1463.18,14,Own_Website,West,4954.76
2024-04-02,YOGA_MAT,1531.6,47,Flipkart,North,4454.43
2024-04-02,YOGA_MAT,1512.97,53,Amazon,West,4240.01
2024-04-02,SMART_WATCH,4458.48,6,Own_Website,North,6302.7
2024-04-02,SMART_WATCH,4668.78,18,Flipkart,South,7235.81
2024-04-02,SMART_WATCH,4662.32,31,Amazon,North,9515.69
2024-04-02,CRICKET_JERSEY,1244.45,10,Own_Website,West,2945.73
2024-04-02,CRICKET_JERSEY,1258.92,15,Flipkart,North,1219.83
2024-04-02,CRICKET_JERSEY,1228.46,30,Amazon,North,2078.99
2024-04-02,PRO_RUN_SHOES,2403.38,10,Own_Website,East,6078.93
2024-04-02,PRO_RUN_SHOES,2544.72,36,Flipkart,North,6983.27
2024-04-02,PRO_RUN_SHOES,2380.01,76,Amazon,South,12797.86
2024-04-03,FITNESS_BAND,3042.89,41,Flipkart,North,10684.8
